user_id,group,signup_date,signup_day,activated_30d,time_to_activate_days,session_count
C-00635,control,2026-01-23,17,0,,2
C-00636,control,2026-01-08,2,0,,2
C-00637,control,2026-01-28,22,0,,2
C-00638,control,2026-01-22,16,1,5.0,10
C-00639,control,2026-01-31,25,0,,3
C-00640,control,2026-01-13,7,1,5.0,11
C-00641,control,2026-01-31,25,0,,3
C-00642,control,2026-01-15,9,0,,1
C-00643,control,2026-01-31,25,0,,3
C-00644,control,2026-01-07,1,0,,3
C-00645,control,2026-01-24,18,1,2.0,8
C-00646,control,2026-01-14,8,1,1.0,12
C-00647,control,2026-01-12,6,0,,4
C-00648,control,2026-01-09,3,0,,2
C-00649,control,2026-01-31,25,0,,4
C-00650,control,2026-01-26,20,1,1.0,13
C-00651,control,2026-01-23,17,0,,2
C-00652,control,2026-01-18,12,0,,4
C-00653,control,2026-01-16,10,1,1.0,11
C-00654,control,2026-01-29,23,0,,4
C-00655,control,2026-01-09,3,0,,1
C-00656,control,2026-01-30,24,0,,3
C-00657,control,2026-01-26,20,1,1.0,7
C-00658,control,2026-01-30,24,0,,5
C-00659,control,2026-01-09,3,0,,2
C-00660,control,2026-01-15,9,0,,2
C-00661,control,2026-01-10,4,0,,2
C-00662,control,2026-01-14,8,0,,7
C-00663,control,2026-01-29,23,0,,3
C-00664,control,2026-01-08,2,0,,4
C-00665,control,2026-01-22,16,0,,2
C-00666,control,2026-01-08,2,0,,1
C-00667,control,2026-01-21,15,0,,2
C-00668,control,2026-01-09,3,1,1.0,12
C-00669,control,2026-01-23,17,0,,2
C-00670,control,2026-01-22,16,1,11.0,15
C-00671,control,2026-01-12,6,1,1.0,10
C-00672,control,2026-01-29,23,0,,3
C-00673,control,2026-01-28,22,0,,2
C-00674,control,2026-01-10,4,0,,6
C-00675,control,2026-01-17,11,0,,2
C-00676,control,2026-01-22,16,0,,2
C-00677,control,2026-01-28,22,0,,6
C-00678,control,2026-01-18,12,0,,2
C-00679,control,2026-01-28,22,1,7.0,11
C-00680,control,2026-01-30,24,0,,1
C-00681,control,2026-01-08,2,1,2.0,6
C-00682,control,2026-01-14,8,0,,2
C-00683,control,2026-01-22,16,1,1.0,9
C-00684,control,2026-01-22,16,0,,3
C-00685,control,2026-01-25,19,0,,2
C-00686,control,2026-01-21,15,0,,2
C-00687,control,2026-01-30,24,0,,2
C-00688,control,2026-01-27,21,0,,2
C-00689,control,2026-01-18,12,1,4.0,14
C-00690,control,2026-02-01,26,0,,2
C-00691,control,2026-01-24,18,0,,2
C-00692,control,2026-01-22,16,1,13.0,15
C-00693,control,2026-01-09,3,1,1.0,9
C-00694,control,2026-01-17,11,0,,2
C-00695,control,2026-01-14,8,0,,4
C-00696,control,2026-01-24,18,0,,3
C-00697,control,2026-01-17,11,0,,2
C-00698,control,2026-01-14,8,1,11.0,12
C-00699,control,2026-01-12,6,1,2.0,14
C-00700,control,2026-02-02,27,1,1.0,13
C-00701,control,2026-01-19,13,1,3.0,13
C-00702,control,2026-01-25,19,0,,4
C-00703,control,2026-01-24,18,1,1.0,12
C-00704,control,2026-01-31,25,1,4.0,14
C-00705,control,2026-01-20,14,0,,2
C-00706,control,2026-01-21,15,1,7.0,7
C-00707,control,2026-01-26,20,0,,1
C-00708,control,2026-01-10,4,0,,1
C-00709,control,2026-01-08,2,1,26.0,11
C-00710,control,2026-01-17,11,0,,1
C-00711,control,2026-01-30,24,0,,3
C-00712,control,2026-01-25,19,0,,3
C-00713,control,2026-02-01,26,0,,5
C-00714,control,2026-01-26,20,1,1.0,10
C-00715,control,2026-01-09,3,0,,5
C-00716,control,2026-01-26,20,0,,3
C-00717,control,2026-01-28,22,1,1.0,14
C-00718,control,2026-01-21,15,0,,3
C-00719,control,2026-01-30,24,0,,3
C-00720,control,2026-01-12,6,0,,2
C-00721,control,2026-01-18,12,1,1.0,12
C-00722,control,2026-01-26,20,0,,2
C-00723,control,2026-01-15,9,0,,3
C-00724,control,2026-01-31,25,0,,4
C-00725,control,2026-01-12,6,0,,4
C-00726,control,2026-01-19,13,0,,5
C-00727,control,2026-01-31,25,0,,3
C-00728,control,2026-01-10,4,0,,2
C-00729,control,2026-01-08,2,1,1.0,11
C-00730,control,2026-01-28,22,0,,3
C-00731,control,2026-01-16,10,1,3.0,8
C-00732,control,2026-01-16,10,1,1.0,12
C-00733,control,2026-01-23,17,1,6.0,8
C-00734,control,2026-01-20,14,1,7.0,12
C-00735,control,2026-01-17,11,0,,2
C-00736,control,2026-01-14,8,0,,6
C-00737,control,2026-01-15,9,0,,3
C-00738,control,2026-01-31,25,0,,4
C-00739,control,2026-01-17,11,1,2.0,11
C-00740,control,2026-01-22,16,1,6.0,9
C-00741,control,2026-01-11,5,0,,1
C-00742,control,2026-01-12,6,0,,6
C-00743,control,2026-01-19,13,1,1.0,11
C-00744,control,2026-01-18,12,0,,3
C-00745,control,2026-01-13,7,0,,2
C-00746,control,2026-01-15,9,1,1.0,9
C-00747,control,2026-01-14,8,0,,4
C-00748,control,2026-01-23,17,0,,2
C-00749,control,2026-02-01,26,0,,1
C-00750,control,2026-01-31,25,1,1.0,12
C-00751,control,2026-01-07,1,0,,4
C-00752,control,2026-01-10,4,0,,2
C-00753,control,2026-01-10,4,0,,2
C-00754,control,2026-01-11,5,0,,3
C-00755,control,2026-01-24,18,0,,3
C-00756,control,2026-01-13,7,1,2.0,10
C-00757,control,2026-01-21,15,0,,3
C-00758,control,2026-01-18,12,1,1.0,11
C-00759,control,2026-01-06,0,0,,2
C-00760,control,2026-01-27,21,0,,3
C-00761,control,2026-01-25,19,0,,3
C-00762,control,2026-01-22,16,0,,3
C-00763,control,2026-01-12,6,0,,4
C-00764,control,2026-01-30,24,0,,3
C-00765,control,2026-01-18,12,0,,4
C-00766,control,2026-01-09,3,0,,3
C-00767,control,2026-01-09,3,0,,1
C-00768,control,2026-01-11,5,1,5.0,13
C-00769,control,2026-02-02,27,1,13.0,18
C-00770,control,2026-01-24,18,0,,2
C-00771,control,2026-01-17,11,0,,8
C-00772,control,2026-01-27,21,0,,4
C-00773,control,2026-01-12,6,0,,3
C-00774,control,2026-02-01,26,0,,3
C-00775,control,2026-01-15,9,1,19.0,10
C-00776,control,2026-01-31,25,0,,5
C-00777,control,2026-01-24,18,0,,2
C-00778,control,2026-01-12,6,1,9.0,8
C-00779,control,2026-01-08,2,0,,3
C-00780,control,2026-01-18,12,1,13.0,14
C-00781,control,2026-01-18,12,0,,1
C-00782,control,2026-01-23,17,0,,2
C-00783,control,2026-02-02,27,0,,5
C-00784,control,2026-01-31,25,0,,1
C-00785,control,2026-01-25,19,1,9.0,15
C-00786,control,2026-02-02,27,0,,3
C-00787,control,2026-01-13,7,1,1.0,9
C-00788,control,2026-01-14,8,0,,4
C-00789,control,2026-01-12,6,0,,5
C-00790,control,2026-01-06,0,0,,2
C-00791,control,2026-01-08,2,0,,1
C-00792,control,2026-01-18,12,1,3.0,12
C-00793,control,2026-02-02,27,0,,5
C-00794,control,2026-01-30,24,0,,3
C-00795,control,2026-02-02,27,0,,4
C-00796,control,2026-01-22,16,0,,3
C-00797,control,2026-01-30,24,0,,4
C-00798,control,2026-01-29,23,0,,2
C-00799,control,2026-01-06,0,1,8.0,5
C-00800,control,2026-01-11,5,0,,4
C-00801,control,2026-01-26,20,0,,3
C-00802,control,2026-01-11,5,0,,6
C-00803,control,2026-01-31,25,0,,2
C-00804,control,2026-01-17,11,1,3.0,15
C-00805,control,2026-01-18,12,0,,5
C-00806,control,2026-01-18,12,0,,4
C-00807,control,2026-01-20,14,0,,2
C-00808,control,2026-01-26,20,0,,3
C-00809,control,2026-01-21,15,0,,2
C-00810,control,2026-01-27,21,1,4.0,8
C-00811,control,2026-01-26,20,1,2.0,8
C-00812,control,2026-01-16,10,1,3.0,8
C-00813,control,2026-02-02,27,0,,6
C-00814,control,2026-01-10,4,0,,4
C-00815,control,2026-01-09,3,0,,6
C-00816,control,2026-01-08,2,0,,6
C-00817,control,2026-01-24,18,1,7.0,7
C-00818,control,2026-01-25,19,0,,1
C-00819,control,2026-01-30,24,1,1.0,10
C-00820,control,2026-01-23,17,1,1.0,9
C-00821,control,2026-01-20,14,0,,5
C-00822,control,2026-01-14,8,0,,3
C-00823,control,2026-01-22,16,0,,4
C-00824,control,2026-01-19,13,0,,4
C-00825,control,2026-01-20,14,1,4.0,10
C-00826,control,2026-01-06,0,0,,3
C-00827,control,2026-01-26,20,0,,3
C-00828,control,2026-01-27,21,0,,1
C-00829,control,2026-01-27,21,1,6.0,18
C-00830,control,2026-01-08,2,0,,2
C-00831,control,2026-01-21,15,1,10.0,11
C-00832,control,2026-01-28,22,0,,2
C-00833,control,2026-01-30,24,1,2.0,7
C-00834,control,2026-01-16,10,1,4.0,16
C-00835,control,2026-01-17,11,0,,2
C-00836,control,2026-01-15,9,0,,2
C-00837,control,2026-01-21,15,1,4.0,12
C-00838,control,2026-01-13,7,0,,1
C-00839,control,2026-01-11,5,1,1.0,10
C-00840,control,2026-01-17,11,0,,5
C-00841,control,2026-01-29,23,1,1.0,9
C-00842,control,2026-02-02,27,1,5.0,10
C-00843,control,2026-01-26,20,1,15.0,8
C-00844,control,2026-01-13,7,0,,3
C-00845,control,2026-01-31,25,0,,1
C-00846,control,2026-02-02,27,0,,3
C-00847,control,2026-01-09,3,0,,1
C-00848,control,2026-01-31,25,0,,3
C-00849,control,2026-01-13,7,0,,3
C-00850,control,2026-01-31,25,1,6.0,16
C-00851,control,2026-02-02,27,0,,4
C-00852,control,2026-01-23,17,0,,4
C-00853,control,2026-02-02,27,1,4.0,16
C-00854,control,2026-02-02,27,0,,2
C-00855,control,2026-01-10,4,0,,4
C-00856,control,2026-01-14,8,1,1.0,9
C-00857,control,2026-01-09,3,1,1.0,11
C-00858,control,2026-02-01,26,0,,3
C-00859,control,2026-01-27,21,0,,3
C-00860,control,2026-01-22,16,1,4.0,13
C-00861,control,2026-01-14,8,0,,3
C-00862,control,2026-01-06,0,0,,3
C-00863,control,2026-01-26,20,0,,3
C-00864,control,2026-01-25,19,0,,1
C-00865,control,2026-01-18,12,0,,2
C-00866,control,2026-02-02,27,0,,2
C-00867,control,2026-01-21,15,0,,1
C-00868,control,2026-01-18,12,1,7.0,8
C-00869,control,2026-01-19,13,0,,2
C-00870,control,2026-01-08,2,1,6.0,13
C-00871,control,2026-01-11,5,1,19.0,15
C-00872,control,2026-01-23,17,0,,4
C-00873,control,2026-01-24,18,0,,4
C-00874,control,2026-01-10,4,0,,3
C-00875,control,2026-01-20,14,0,,2
C-00876,control,2026-01-30,24,1,9.0,13
C-00877,control,2026-01-07,1,0,,1
C-00878,control,2026-01-15,9,1,14.0,9
C-00879,control,2026-01-29,23,0,,3
C-00880,control,2026-01-23,17,0,,2
C-00881,control,2026-02-01,26,0,,4
C-00882,control,2026-01-18,12,0,,3
C-00883,control,2026-01-10,4,0,,3
C-00884,control,2026-01-28,22,0,,6
C-00885,control,2026-01-29,23,0,,2
C-00886,control,2026-01-06,0,0,,5
C-00887,control,2026-01-27,21,1,1.0,10
C-00888,control,2026-01-06,0,0,,3
C-00889,control,2026-01-23,17,1,1.0,8
C-00890,control,2026-01-20,14,1,2.0,8
C-00891,control,2026-01-22,16,1,1.0,10
C-00892,control,2026-01-16,10,0,,2
C-00893,control,2026-01-26,20,1,1.0,17
C-00894,control,2026-01-31,25,0,,5
C-00895,control,2026-01-30,24,0,,2
C-00896,control,2026-01-27,21,0,,6
C-00897,control,2026-02-01,26,1,15.0,6
C-00898,control,2026-02-01,26,0,,5
C-00899,control,2026-01-22,16,1,1.0,9
C-00900,control,2026-01-18,12,0,,2
C-00901,control,2026-01-06,0,1,2.0,13
C-00902,control,2026-01-07,1,1,5.0,10
C-00903,control,2026-01-14,8,0,,3
C-00904,control,2026-01-08,2,1,2.0,13
C-00905,control,2026-01-06,0,0,,2
C-00906,control,2026-01-26,20,0,,4
C-00907,control,2026-01-21,15,0,,3
C-00908,control,2026-01-28,22,0,,2
C-00909,control,2026-01-11,5,0,,3
C-00910,control,2026-02-02,27,0,,2
C-00911,control,2026-01-22,16,0,,4
C-00912,control,2026-01-10,4,1,5.0,15
C-00913,control,2026-01-10,4,1,13.0,12
C-00914,control,2026-01-11,5,1,1.0,12
C-00915,control,2026-01-08,2,1,8.0,12
C-00916,control,2026-01-26,20,1,7.0,6
C-00917,control,2026-01-28,22,0,,3
C-00918,control,2026-01-10,4,0,,2
C-00919,control,2026-01-26,20,1,4.0,7
C-00920,control,2026-01-10,4,0,,1
C-00921,control,2026-01-15,9,1,7.0,13
C-00922,control,2026-01-15,9,0,,2
C-00923,control,2026-01-24,18,0,,2
C-00924,control,2026-01-22,16,0,,1
C-00925,control,2026-01-26,20,0,,4
C-00926,control,2026-01-19,13,0,,6
C-00927,control,2026-01-14,8,1,1.0,10
C-00928,control,2026-01-19,13,0,,2
C-00929,control,2026-01-06,0,0,,2
C-00930,control,2026-01-24,18,1,5.0,12
C-00931,control,2026-01-18,12,1,8.0,12
C-00932,control,2026-01-18,12,0,,2
C-00933,control,2026-01-09,3,1,2.0,11
C-00934,control,2026-01-06,0,0,,2
C-00935,control,2026-01-22,16,0,,4
C-00936,control,2026-01-13,7,0,,5
C-00937,control,2026-01-07,1,1,2.0,11
C-00938,control,2026-02-02,27,0,,5
C-00939,control,2026-01-13,7,0,,5
C-00940,control,2026-01-12,6,1,1.0,16
C-00941,control,2026-01-31,25,0,,4
C-00942,control,2026-01-31,25,0,,3
C-00943,control,2026-01-07,1,0,,5
C-00944,control,2026-01-27,21,0,,2
C-00945,control,2026-01-27,21,0,,2
C-00946,control,2026-01-08,2,0,,1
C-00947,control,2026-02-01,26,1,1.0,10
C-00948,control,2026-01-23,17,0,,2
C-00949,control,2026-01-17,11,0,,1
C-00950,control,2026-01-06,0,0,,2
C-00951,control,2026-01-27,21,0,,2
C-00952,control,2026-01-17,11,0,,2
C-00953,control,2026-01-10,4,1,10.0,9
C-00954,control,2026-02-01,26,0,,4
C-00955,control,2026-01-30,24,1,1.0,11
C-00956,control,2026-01-22,16,1,13.0,8
C-00957,control,2026-01-21,15,0,,1
C-00958,control,2026-01-20,14,1,4.0,8
C-00959,control,2026-01-28,22,0,,3
C-00960,control,2026-01-20,14,0,,2
C-00961,control,2026-01-10,4,0,,3
C-00962,control,2026-01-26,20,0,,3
C-00963,control,2026-01-19,13,0,,3
C-00964,control,2026-01-07,1,0,,2
C-00965,control,2026-01-16,10,0,,1
C-00966,control,2026-01-24,18,0,,2
C-00967,control,2026-01-12,6,0,,1
C-00968,control,2026-01-11,5,1,19.0,9
C-00969,control,2026-02-02,27,1,7.0,10
C-00970,control,2026-01-07,1,0,,3
C-00971,control,2026-01-11,5,0,,1
C-00972,control,2026-01-23,17,1,4.0,9
C-00973,control,2026-01-07,1,1,1.0,15
C-00974,control,2026-01-23,17,1,2.0,14
C-00975,control,2026-01-20,14,0,,4
C-00976,control,2026-02-01,26,0,,1
C-00977,control,2026-01-24,18,0,,5
C-00978,control,2026-01-07,1,0,,2
C-00979,control,2026-01-25,19,1,9.0,12
C-00980,control,2026-01-30,24,1,8.0,10
C-00981,control,2026-01-11,5,0,,2
C-00982,control,2026-01-06,0,1,4.0,12
C-00983,control,2026-01-29,23,0,,4
C-00984,control,2026-01-20,14,0,,3
C-00985,control,2026-02-02,27,0,,1
C-00986,control,2026-01-28,22,1,3.0,11
C-00987,control,2026-01-15,9,0,,1
C-00988,control,2026-01-24,18,1,2.0,15
C-00989,control,2026-01-22,16,1,8.0,15
C-00990,control,2026-01-10,4,0,,3
C-00991,control,2026-01-09,3,0,,4
C-00992,control,2026-01-15,9,1,3.0,15
C-00993,control,2026-01-29,23,0,,4
C-00994,control,2026-01-22,16,1,9.0,9
C-00995,control,2026-01-15,9,1,1.0,12
C-00996,control,2026-01-22,16,0,,3
C-00997,control,2026-02-02,27,0,,4
C-00998,control,2026-01-25,19,1,1.0,12
C-00999,control,2026-01-29,23,0,,3
C-01000,control,2026-01-10,4,0,,3
C-01001,control,2026-01-07,1,0,,3
C-01002,control,2026-01-11,5,0,,2
C-01003,control,2026-01-26,20,1,1.0,8
C-01004,control,2026-01-07,1,1,14.0,10
C-01005,control,2026-01-18,12,0,,3
C-01006,control,2026-01-16,10,0,,3
C-01007,control,2026-01-16,10,0,,3
C-01008,control,2026-01-21,15,1,11.0,15
C-01009,control,2026-01-16,10,0,,3
C-01010,control,2026-01-24,18,0,,2
C-01011,control,2026-01-20,14,0,,3
C-01012,control,2026-01-30,24,0,,4
C-01013,control,2026-01-28,22,1,1.0,14
C-01014,control,2026-01-28,22,0,,5
C-01015,control,2026-01-21,15,0,,3
C-01016,control,2026-01-16,10,0,,2
C-01017,control,2026-01-27,21,1,3.0,15
C-01018,control,2026-01-21,15,0,,1
C-01019,control,2026-01-13,7,0,,2
C-01020,control,2026-01-09,3,0,,4
C-01021,control,2026-01-13,7,1,2.0,9
C-01022,control,2026-01-09,3,0,,3
C-01023,control,2026-01-29,23,0,,4
C-01024,control,2026-01-30,24,0,,3
C-01025,control,2026-01-08,2,1,5.0,12
C-01026,control,2026-01-08,2,0,,2
C-01027,control,2026-02-01,26,1,4.0,7
C-01028,control,2026-01-23,17,0,,4
C-01029,control,2026-01-31,25,0,,3
C-01030,control,2026-01-24,18,0,,1
C-01031,control,2026-01-24,18,1,18.0,11
C-01032,control,2026-01-26,20,0,,2
C-01033,control,2026-01-10,4,1,7.0,12
C-01034,control,2026-01-23,17,1,1.0,14
C-01035,control,2026-02-02,27,0,,4
C-01036,control,2026-01-15,9,1,5.0,19
C-01037,control,2026-01-27,21,1,2.0,15
C-01038,control,2026-01-26,20,0,,2
C-01039,control,2026-01-11,5,0,,5
C-01040,control,2026-01-06,0,1,2.0,13
C-01041,control,2026-01-10,4,0,,2
C-01042,control,2026-01-14,8,1,2.0,12
C-01043,control,2026-01-17,11,1,16.0,9
C-01044,control,2026-01-31,25,0,,4
C-01045,control,2026-01-19,13,1,4.0,15
C-01046,control,2026-01-07,1,0,,1
C-01047,control,2026-01-22,16,0,,5
C-01048,control,2026-01-19,13,0,,3
C-01049,control,2026-01-31,25,0,,4
C-01050,control,2026-01-18,12,0,,2
C-01051,control,2026-02-01,26,1,2.0,12
C-01052,control,2026-01-14,8,1,12.0,11
C-01053,control,2026-01-31,25,0,,2
C-01054,control,2026-01-30,24,0,,2
C-01055,control,2026-01-20,14,1,4.0,15
C-01056,control,2026-01-30,24,0,,5
C-01057,control,2026-01-27,21,1,2.0,17
C-01058,control,2026-01-20,14,1,3.0,17
C-01059,control,2026-01-29,23,1,30.0,12
C-01060,control,2026-01-16,10,1,1.0,7
C-01061,control,2026-01-21,15,0,,1
C-01062,control,2026-01-22,16,1,6.0,10
C-01063,control,2026-01-31,25,0,,4
C-01064,control,2026-01-09,3,1,5.0,16
C-01065,control,2026-01-06,0,0,,2
C-01066,control,2026-01-13,7,1,2.0,9
C-01067,control,2026-01-22,16,1,16.0,10
C-01068,control,2026-01-08,2,0,,6
C-01069,control,2026-01-25,19,0,,5
C-01070,control,2026-01-20,14,1,9.0,4
C-01071,control,2026-01-20,14,0,,5
C-01072,control,2026-01-29,23,0,,2
C-01073,control,2026-01-27,21,0,,2
C-01074,control,2026-01-19,13,0,,3
C-01075,control,2026-01-31,25,1,4.0,10
C-01076,control,2026-02-02,27,0,,2
C-01077,control,2026-01-28,22,0,,2
C-01078,control,2026-01-19,13,0,,4
C-01079,control,2026-01-29,23,0,,2
C-01080,control,2026-01-07,1,0,,2
C-01081,control,2026-01-18,12,0,,4
C-01082,control,2026-01-31,25,0,,4
C-01083,control,2026-01-19,13,0,,3
C-01084,control,2026-02-01,26,1,18.0,5
C-01085,control,2026-01-29,23,0,,1
C-01086,control,2026-01-24,18,0,,4
C-01087,control,2026-01-12,6,0,,6
C-01088,control,2026-01-08,2,0,,2
C-01089,control,2026-01-20,14,0,,3
C-01090,control,2026-01-28,22,0,,1
C-01091,control,2026-01-19,13,1,7.0,6
C-01092,control,2026-01-16,10,0,,5
C-01093,control,2026-01-20,14,0,,4
C-01094,control,2026-02-02,27,1,1.0,9
C-01095,control,2026-01-18,12,0,,5
C-01096,control,2026-01-23,17,0,,3
C-01097,control,2026-01-31,25,0,,2
C-01098,control,2026-01-11,5,0,,4
C-01099,control,2026-01-08,2,1,7.0,10
C-01100,control,2026-01-24,18,1,14.0,13
C-01101,control,2026-01-20,14,1,5.0,9
C-01102,control,2026-01-30,24,0,,3
C-01103,control,2026-01-28,22,0,,3
C-01104,control,2026-01-10,4,0,,3
C-01105,control,2026-02-02,27,0,,4
C-01106,control,2026-01-15,9,0,,4
C-01107,control,2026-01-12,6,1,1.0,9
C-01108,control,2026-01-30,24,0,,4
C-01109,control,2026-01-22,16,0,,2
C-01110,control,2026-01-12,6,0,,5
C-01111,control,2026-01-27,21,0,,2
C-01112,control,2026-01-31,25,0,,1
C-01113,control,2026-01-17,11,1,4.0,13
C-01114,control,2026-01-30,24,0,,2
C-01115,control,2026-01-22,16,1,20.0,6
C-01116,control,2026-01-18,12,0,,4
C-01117,control,2026-01-25,19,1,3.0,7
C-01118,control,2026-01-30,24,1,18.0,11
C-01119,control,2026-01-09,3,0,,2
C-01120,control,2026-01-15,9,0,,1
C-01121,control,2026-01-08,2,1,27.0,11
C-01122,control,2026-01-14,8,0,,3
C-01123,control,2026-01-18,12,1,11.0,10
C-01124,control,2026-01-23,17,0,,3
C-01125,control,2026-01-20,14,0,,2
C-01126,control,2026-01-09,3,1,2.0,14
C-01127,control,2026-01-20,14,1,1.0,10
C-01128,control,2026-01-27,21,0,,3
C-01129,control,2026-01-07,1,1,7.0,13
C-01130,control,2026-01-20,14,0,,1
C-01131,control,2026-01-13,7,0,,3
C-01132,control,2026-01-13,7,1,1.0,9
C-01133,control,2026-01-22,16,1,8.0,10
C-01134,control,2026-01-17,11,1,25.0,10
C-01135,control,2026-01-24,18,0,,1
C-01136,control,2026-01-15,9,0,,5
C-01137,control,2026-01-14,8,0,,2
C-01138,control,2026-01-10,4,0,,2
C-01139,control,2026-01-11,5,0,,4
C-01140,control,2026-01-25,19,1,5.0,9
C-01141,control,2026-01-31,25,0,,2
C-01142,control,2026-01-07,1,1,19.0,13
C-01143,control,2026-02-01,26,1,3.0,12
C-01144,control,2026-01-29,23,0,,3
C-01145,control,2026-02-01,26,1,7.0,10
C-01146,control,2026-01-18,12,1,2.0,8
C-01147,control,2026-01-11,5,0,,1
C-01148,control,2026-01-10,4,0,,3
C-01149,control,2026-01-30,24,0,,4
C-01150,control,2026-01-06,0,0,,7
C-01151,control,2026-01-26,20,1,5.0,16
C-01152,control,2026-01-27,21,0,,1
C-01153,control,2026-01-26,20,1,6.0,15
C-01154,control,2026-01-11,5,0,,3
C-01155,control,2026-01-11,5,0,,5
C-01156,control,2026-01-28,22,1,8.0,11
C-01157,control,2026-01-21,15,0,,5
C-01158,control,2026-01-09,3,0,,1
C-01159,control,2026-01-16,10,0,,5
C-01160,control,2026-01-29,23,0,,1
C-01161,control,2026-01-28,22,0,,2
C-01162,control,2026-01-14,8,0,,2
C-01163,control,2026-01-28,22,0,,2
C-01164,control,2026-01-08,2,1,1.0,10
C-01165,control,2026-01-24,18,0,,3
C-01166,control,2026-01-13,7,0,,4
C-01167,control,2026-01-10,4,0,,3
C-01168,control,2026-01-09,3,1,30.0,9
C-01169,control,2026-01-29,23,0,,3
C-01170,control,2026-01-11,5,0,,2
C-01171,control,2026-01-07,1,0,,3
C-01172,control,2026-01-25,19,0,,2
C-01173,control,2026-02-02,27,1,4.0,12
C-01174,control,2026-01-16,10,1,2.0,12
C-01175,control,2026-01-09,3,0,,2
C-01176,control,2026-01-20,14,1,8.0,7
C-01177,control,2026-01-11,5,0,,2
C-01178,control,2026-01-27,21,1,15.0,11
C-01179,control,2026-01-22,16,1,8.0,7
C-01180,control,2026-01-29,23,0,,5
C-01181,control,2026-01-11,5,1,8.0,16
C-01182,control,2026-01-24,18,1,2.0,7
C-01183,control,2026-01-30,24,0,,2
C-01184,control,2026-01-07,1,0,,1
C-01185,control,2026-01-20,14,0,,1
C-01186,control,2026-01-16,10,1,5.0,7
C-01187,control,2026-01-13,7,1,2.0,12
C-01188,control,2026-01-31,25,1,2.0,7
C-01189,control,2026-01-24,18,1,6.0,13
C-01190,control,2026-01-18,12,0,,4
C-01191,control,2026-01-17,11,1,10.0,14
C-01192,control,2026-01-10,4,1,1.0,10
C-01193,control,2026-01-11,5,0,,7
C-01194,control,2026-01-31,25,0,,3
C-01195,control,2026-01-27,21,1,7.0,16
C-01196,control,2026-01-09,3,0,,2
C-01197,control,2026-01-24,18,1,21.0,16
C-01198,control,2026-01-25,19,0,,2
C-01199,control,2026-01-06,0,0,,3
C-01200,control,2026-01-25,19,1,3.0,6
C-01201,control,2026-01-22,16,0,,5
C-01202,control,2026-01-17,11,0,,4
C-01203,control,2026-01-20,14,0,,3
C-01204,control,2026-01-06,0,1,10.0,9
C-01205,control,2026-01-31,25,0,,6
C-01206,control,2026-01-19,13,1,1.0,11
C-01207,control,2026-01-11,5,0,,2
C-01208,control,2026-01-10,4,1,1.0,11
C-01209,control,2026-01-16,10,1,4.0,9
C-01210,control,2026-01-09,3,0,,5
C-01211,control,2026-01-18,12,0,,3
C-01212,control,2026-01-16,10,0,,4
C-01213,control,2026-01-08,2,0,,3
C-01214,control,2026-01-06,0,0,,3
C-01215,control,2026-01-11,5,0,,5
C-01216,control,2026-01-23,17,0,,2
C-01217,control,2026-01-29,23,0,,1
C-01218,control,2026-01-15,9,0,,1
C-01219,control,2026-01-10,4,0,,5
C-01220,control,2026-01-28,22,1,12.0,9
C-01221,control,2026-01-15,9,0,,1
C-01222,control,2026-01-17,11,0,,3
C-01223,control,2026-01-07,1,0,,2
C-01224,control,2026-01-18,12,1,1.0,12
C-01225,control,2026-01-13,7,1,1.0,11
C-01226,control,2026-01-07,1,1,28.0,12
C-01227,control,2026-01-25,19,1,16.0,10
C-01228,control,2026-01-06,0,0,,4
C-01229,control,2026-01-10,4,1,12.0,8
C-01230,control,2026-01-14,8,1,4.0,11
C-01231,control,2026-01-22,16,0,,3
C-01232,control,2026-01-14,8,1,14.0,11
C-01233,control,2026-01-16,10,0,,2
C-01234,control,2026-01-20,14,1,20.0,10
C-01235,control,2026-01-29,23,0,,2
C-01236,control,2026-01-11,5,0,,4
C-01237,control,2026-01-28,22,1,1.0,11
C-01238,control,2026-01-08,2,0,,2
C-01239,control,2026-01-22,16,0,,3
C-01240,control,2026-01-10,4,0,,1
C-01241,control,2026-02-02,27,1,5.0,15
C-01242,control,2026-01-17,11,0,,2
C-01243,control,2026-01-23,17,0,,3
C-01244,control,2026-01-19,13,1,11.0,13
C-01245,control,2026-01-26,20,1,2.0,14
C-01246,control,2026-01-29,23,0,,2
C-01247,control,2026-01-16,10,1,5.0,10
C-01248,control,2026-01-14,8,1,5.0,13
C-01249,control,2026-01-07,1,1,1.0,8
C-01250,control,2026-01-17,11,0,,1
C-01251,control,2026-01-08,2,0,,4
